correct,score,date,matrix,text,name
9,42,2024-06-21,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 446 9/9:
Rarity: 42
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,98,2024-06-22,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 447 9/9:
Rarity: 98
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,75,2024-06-22,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 447 9/9:
Rarity: 75
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,215,2024-06-22,"[[true, true, true], [true, false, false], [true, true, true]]","Very hard 

⚾️ Immaculate Grid 447 7/9:
Rarity: 215
🟩🟩🟩
🟩⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,83,2024-06-22,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 447 9/9:
Rarity: 83
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,25,2024-06-22,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 447 9/9:
Rarity: 25
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,198,2024-06-23,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 448 8/9:
Rarity: 198
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,430,2024-06-23,"[[false, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 448 5/9:
Rarity: 430
⬜️🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,174,2024-06-23,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 448 8/9:
Rarity: 174
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,248,2024-06-23,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 448 7/9:
Rarity: 248
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,379,2024-06-23,"[[true, true, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 448 6/9:
Rarity: 379
🟩🟩🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,253,2024-06-24,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 449 8/9:
Rarity: 253
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩",Will
6,327,2024-06-24,"[[true, true, true], [true, true, true], [false, false, false]]","Bad guesses on sb. 

⚾️ Immaculate Grid 449 6/9:
Rarity: 327
🟩🟩🟩
🟩🟩🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,70,2024-06-24,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 449 9/9:
Rarity: 70
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,462,2024-06-24,"[[false, true, true], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 449 6/9:
Rarity: 462
⬜️🟩🟩
🟩🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,205,2024-06-24,"[[true, true, true], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 449 8/9:
Rarity: 205
🟩🟩🟩
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,199,2024-06-25,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 450 9/9:
Rarity: 199
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,232,2024-06-25,"[[true, true, false], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 450 7/9:
Rarity: 232
🟩🟩⬜️
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_r

Took some risky guesses and lost.",Cliff
9,219,2024-06-25,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 450 9/9:
Rarity: 219
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,128,2024-06-25,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 450 8/9:
Rarity: 128
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,44,2024-06-25,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 450 9/9:
Rarity: 44
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,261,2024-06-26,"[[true, true, true], [true, true, false], [true, true, false]]","⚾️ Immaculate Grid 451 7/9:
Rarity: 261
🟩🟩🟩
🟩🟩⬜️
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,479,2024-06-26,"[[true, true, true], [false, true, true], [false, false, false]]","⚾️ Immaculate Grid 451 5/9:
Rarity: 479
🟩🟩🟩
⬜️🟩🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,402,2024-06-26,"[[true, true, true], [true, false, true], [false, false, true]]","⚾️ Immaculate Grid 451 6/9:
Rarity: 402
🟩🟩🟩
🟩⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,358,2024-06-26,"[[false, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 451 6/9:
Rarity: 358
⬜️🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Tough one. I thought arod won gold glove",Cliff
7,314,2024-06-26,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 451 7/9:
Rarity: 314
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩",Will
8,194,2024-06-27,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 452 8/9:
Rarity: 194
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,202,2024-06-27,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 452 8/9:
Rarity: 202
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,375,2024-06-27,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 452 7/9:
Rarity: 375
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,204,2024-06-27,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 452 8/9:
Rarity: 204
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,249,2024-06-27,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 452 8/9:
Rarity: 249
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩",Will
9,25,2024-06-28,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 453 9/9:
Rarity: 25
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,297,2024-06-28,"[[true, true, true], [true, true, true], [false, true, false]]","⚾️ Immaculate Grid 453 7/9:
Rarity: 297
🟩🟩🟩
🟩🟩🟩
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,234,2024-06-28,"[[true, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 453 7/9:
Rarity: 234
🟩🟩🟩
🟩⬜️🟩
⬜️🟩🟩
I’m a fool, mixed up two twins pitchers with the same last name ",Will
8,152,2024-06-28,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 453 8/9:
Rarity: 152
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,8,2024-06-28,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 453 9/9:
Rarity: 8
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,119,2024-06-29,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 454 8/9:
Rarity: 119
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩",Will
8,179,2024-06-29,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 454 8/9:
Rarity: 179
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,82,2024-06-29,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 454 9/9:
Rarity: 82
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,174,2024-06-29,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 454 8/9:
Rarity: 174
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref


Picked Fred Lynn for 2000 hits lost.",Cliff
8,157,2024-06-29,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 454 8/9:
Rarity: 157
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,118,2024-06-30,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 455 9/9:
Rarity: 118
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,86,2024-06-30,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 455 9/9:
Rarity: 86
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,296,2024-06-30,"[[true, true, true], [true, true, false], [true, true, false]]","⚾️ Immaculate Grid 455 7/9:
Rarity: 296
🟩🟩🟩
🟩🟩⬜️
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,233,2024-06-30,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 455 7/9:
Rarity: 233
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,89,2024-06-30,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 455 9/9:
Rarity: 89
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,100,2024-07-01,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 456 9/9:
Rarity: 100
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,254,2024-07-01,"[[true, true, true], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 456 7/9:
Rarity: 254
🟩🟩🟩
🟩🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,71,2024-07-01,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 456 9/9:
Rarity: 71
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,225,2024-07-01,"[[true, true, true], [true, true, true], [true, false, false]]","⚾️ Immaculate Grid 456 7/9:
Rarity: 225
🟩🟩🟩
🟩🟩🟩
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,66,2024-07-01,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 456 9/9:
Rarity: 66
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,129,2024-07-02,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 457 8/9:
Rarity: 129
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,159,2024-07-02,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 457 8/9:
Rarity: 159
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩",Will
8,158,2024-07-02,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 457 8/9:
Rarity: 158
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,236,2024-07-02,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 457 7/9:
Rarity: 236
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,284,2024-07-02,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 457 7/9:
Rarity: 284
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,355,2024-07-03,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 458 6/9:
Rarity: 355
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,86,2024-07-03,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 458 9/9:
Rarity: 86
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,364,2024-07-03,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 458 6/9:
Rarity: 364
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,365,2024-07-03,"[[false, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 458 6/9:
Rarity: 365
⬜️🟩🟩
⬜️🟩🟩
⬜️🟩🟩",Will
7,310,2024-07-03,"[[true, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 458 7/9:
Rarity: 310
🟩🟩🟩
🟩⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,343,2024-07-04,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 459 6/9:
Rarity: 343
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,417,2024-07-04,"[[false, true, true], [false, true, true], [false, false, true]]","⚾️ Immaculate Grid 459 5/9:
Rarity: 417
⬜️🟩🟩
⬜️🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,24,2024-07-04,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 459 9/9:
Rarity: 24
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,107,2024-07-04,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 459 9/9:
Rarity: 107
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,80,2024-07-04,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 459 9/9:
Rarity: 80
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,232,2024-07-05,"[[true, true, true], [true, true, true], [false, true, false]]","⚾️ Immaculate Grid 460 7/9:
Rarity: 232
🟩🟩🟩
🟩🟩🟩
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

2 brutal just missed picks",Cliff
9,59,2024-07-05,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 460 9/9:
Rarity: 59
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
6,392,2024-07-05,"[[true, false, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 460 6/9:
Rarity: 392
🟩⬜️🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,237,2024-07-05,"[[true, true, true], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 460 8/9:
Rarity: 237
🟩🟩🟩
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,61,2024-07-05,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 460 9/9:
Rarity: 61
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,236,2024-07-06,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 461 7/9:
Rarity: 236
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,282,2024-07-06,"[[true, true, true], [false, true, true], [true, false, true]]","⚾️ Immaculate Grid 461 7/9:
Rarity: 282
🟩🟩🟩
⬜️🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,220,2024-07-06,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 461 8/9:
Rarity: 220
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,77,2024-07-06,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 461 9/9:
Rarity: 77
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,222,2024-07-06,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 461 7/9:
Rarity: 222
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Took risky picks lost",Cliff
7,305,2024-07-07,"[[false, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 462 7/9:
Rarity: 305
⬜️🟩⬜️
🟩🟩🟩
🟩🟩🟩
Very doable just made too many mistakes ",Will
9,107,2024-07-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 462 9/9:
Rarity: 107
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,373,2024-07-07,"[[true, true, false], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 462 6/9:
Rarity: 373
🟩🟩⬜️
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,69,2024-07-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 462 9/9:
Rarity: 69
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,324,2024-07-07,"[[false, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 462 6/9:
Rarity: 324
⬜️🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,58,2024-07-08,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 463 9/9:
Rarity: 58
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,155,2024-07-08,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 463 8/9:
Rarity: 155
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,302,2024-07-08,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 463 7/9:
Rarity: 302
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩",Will
7,309,2024-07-08,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 463 7/9:
Rarity: 309
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
